,inputs,preds,golds
284,modern2poem: 放 牛 的 孩 子 横 坐 在 牛 背 上 ，,"generated:Leave the cow, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the child, the","牧 童 归 去 横 牛 背 ，
"
285,modern2poem: 王 羲 之 书 法 时 俗 趁 机 显 秀 媚 ，,"generated:王羲之书 法 时 俗 趁 機 显 秀 媚,","羲 之 俗 书 趁 姿 媚 ，
"
286,modern2poem: 邓 攸 没 有 后 代 是 命 运 的 安 排 ， 潘 岳 悼 念 亡 妻 只 是 徒 然 悲 鸣 。,"generated:陳攸 没 有 后代 是 命 運 安 排, Pan 嶽 悼 念 亡 妻 只 是 徒 然 悲 鸣.","邓 攸 无 子 寻 知 命 ， 潘 岳 悼 亡 犹 费 词 。
"
287,modern2poem: 世 人 只 晓 听 曲 不 懂 得 欣 赏 ，,"generated:世人 只 晓 听 曲 不 懂 得 欣 赏,","世 人 解 听 不 解 赏 ，
"
288,modern2poem: 一 个 小 孩 撑 着 小 船 ， 偷 偷 地 采 了 白 莲 回 来 。,"generated:a child holding a small boat, stealing a white lotus, taking back.","小 娃 撑 小 艇 ， 偷 采 白 莲 回 。
"
289,modern2poem: 如 今 回 来 路 途 中 ，,"generated:Where I Come, Where I Come, Where I Go,","今 我 来 思 ，
"
290,modern2poem: 这 清 幽 境 地 很 合 我 的 雅 兴 ，,generated:清幽 境地 很合 我 雅兴,"及 兹 契 幽 绝 ，
"
291,modern2poem: 葛 草 长 得 长 又 长 ，,generated:Ōga Ōga Ōga,"葛 之 覃 兮 ，
"
292,modern2poem: 可 悲 遭 遇 千 万 代 令 人 伤 情 。,generated:悲しみ 遭遇 千 萬 代 令 人 傷 情,"万 古 惟 留 楚 客 悲 。
"
293,modern2poem: 狂 风 卷 走 了 我 屋 顶 上 好 几 层 茅 草 。,generated:Crash Wind Cut Gone I House rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop rooftop,"卷 我 屋 上 三 重 茅 。
"
294,modern2poem: 所 有 的 山 ， 飞 鸟 全 都 断 绝 ； 所 有 的 路 ， 不 见 人 影 踪 迹 。,"generated:Where the Mountains, the Birds, All the Distances, are They.","千 山 鸟 飞 绝 ， 万 径 人 踪 灭 。
"
295,modern2poem: 只 恨 春 宵 太 短 一 觉 就 睡 到 太 阳 高 高 升 起 ， 君 王 从 此 再 也 不 早 朝 了 。,"generated:只恨春宵太短 一觉就睡到太阳 高高升起,君王 从此再也 不早 朝了。","春 宵 苦 短 日 高 起 ， 从 此 君 王 不 早 朝 。
"
296,modern2poem: 无 边 无 际 的 风 光 焕 然 一 新 。,generated:A Frontier A Frontier A Wind A Light A New,"无 边 光 景 一 时 新 。
"
297,modern2poem: 也 不 及 汪 伦 送 别 我 的 一 片 情 深 。,generated:Also not until Wang Lun sending another piece of me emotionally deep.,"不 及 汪 伦 送 我 情 。
"
298,modern2poem: 从 不 将 安 和 危 放 在 心 里 。,generated:Nothing shall put peace and danger in your heart.,"性 命 安 可 怀 ？
"
299,modern2poem: 旧 时 恩 爱 难 忘 国 家 开 始 振 兴 。,generated:旧时 恩爱 难忘 国 家 开 始 振 兴.,"云 雨 难 忘 日 月 新 。
"
300,modern2poem: 君 王 思 念 贵 妃 的 情 意 令 他 感 动 ，,"generated:Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of Denmark, Duke of","为 感 君 王 辗 转 思 ，
"
301,modern2poem: 漫 漫 长 夜 中 泛 流 着 琴 瑟 的 清 音 ； 青 萝 轻 拂 好 象 有 西 风 飕 飕 而 生 。,"generated:Compositions by Felix Ernst, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria,","遥 夜 泛 清 瑟 ， 西 风 生 翠 萝 。
"
302,modern2poem: 古 台 破 败 草 木 已 经 凋 落 ， 秋 天 景 色 引 起 我 的 乡 思 。,"generated:古台 破敗 草 木 已经 凋落, 秋天 景 色 引 起 我 の郷 思.","古 台 摇 落 后 ， 秋 日 望 乡 心 。
"
303,modern2poem: 我 在 南 山 下 种 植 豆 子 ， 地 里 野 草 茂 盛 豆 苗 豌 稀 。,"generated:I in the South Mountains, below Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species Species","种 豆 南 山 下 ， 草 盛 豆 苗 稀 。
"
304,modern2poem: 高 高 的 山 顶 上 有 一 座 茅 屋 ， 从 山 下 走 上 去 足 有 三 十 里 。,"generated:Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands, Highlands","绝 顶 一 茅 茨 ， 直 上 三 十 里 。
"
305,modern2poem: 你 说 因 为 生 活 不 得 意 ， 回 乡 隐 居 在 终 南 山 旁 。,"generated:When you say, because for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for, for,","君 言 不 得 意 ， 归 卧 南 山 陲 。
"
306,modern2poem: 诸 生 就 能 钻 研 解 说 一 起 切 蹉 。,generated:诸生 就 能 钻研 解 說 一 起 切 蹉.,"诸 生 讲 解 得 切 磋 。
"
307,modern2poem: 潮 气 与 毒 气 相 杂 到 处 腥 臊 。,"generated:Vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor, vapor,","海 气 湿 蛰 熏 腥 臊 。
"
308,modern2poem: 世 事 何 等 地 纷 繁 渺 茫 ， 不 如 做 一 名 隐 居 的 钓 叟 。,"generated:世事 何等 地 纷 繁 渺 茫, 不如 做 一 名 隠 居 の 钓 叟.","生 事 且 弥 漫 ， 愿 为 持 竿 叟 。
"
309,modern2poem: 我 在 年 少 时 离 开 家 乡 ， 到 了 迟 暮 之 年 才 回 来 。,"generated:When I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was Lesser, I Was","少 小 离 家 老 大 回 ，
"
310,modern2poem: 时 届 暮 春 白 雪 飘 飞 归 来 塞 外 ， 万 里 奔 波 渡 过 黄 河 绕 过 黑 山 。,generated:When When When When When When When Spring When White When Snow When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When When,"三 春 白 雪 归 青 冢 ， 万 里 黄 河 绕 黑 山 。
"
311,modern2poem: 阳 光 下 鹿 群 呦 呦 欢 鸣 ，,"generated:陽光 下鹿群 呦呦 歓鳴,","呦 呦 鹿 鸣 ，
"
312,modern2poem: 手 持 杯 蛟 教 导 我 掷 占 方 法 ，,generated:Compositions by composers,"手 持 杯 珓 导 我 掷 ，
"
313,modern2poem: 长 乐 宫 与 后 花 园 正 是 春 意 盎 然 ，,"generated:長楽宫 與 後花園 正是春意盎然,","长 乐 宫 连 上 苑 春 ，
"
314,modern2poem: 秋 水 胜 涨 ， 几 乎 与 岸 平 ， 水 天 含 混 迷 茫 与 天 空 浑 然 一 体 。,"generated:秋 水 勝 涨, 幾 乎 與 岸 平, 水 天 含 混 迷 茫 與 天 空 渾 然 一 体。","八 月 湖 水 平 ， 涵 虚 混 太 清 。
"
315,modern2poem: 再 请 君 来 这 里 观 赏 菊 花 。,generated:Please Come Here Here Listen to Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave Leave,"还 来 就 菊 花 。
"
316,modern2poem: 柳 荫 下 的 人 们 等 待 着 船 靠 岸 。,generated:Leaves the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of the shadow of,"柳 边 人 歇 待 船 归 。
"
317,modern2poem: 纵 然 到 了 四 十 岁 还 要 到 西 部 边 疆 去 屯 田 。,generated:纵然 到 了 四 十 岁 還 要 到 西 部 边 疆 去 屯 田.,"便 至 四 十 西 营 田 。
"
318,modern2poem: 两 只 黄 鹂 在 翠 绿 的 柳 树 间 婉 转 地 歌 唱 ，,generated:Both Yellow Birds in the Jade Green Leaf Trees between婉 Reverse Land Sing Sing,"两 个 黄 鹂 鸣 翠 柳 ，
"
319,modern2poem: 在 我 东 晋 鼎 盛 日 ， 长 沙 郡 公 业 辉 煌 。,"generated:在 我 東 晋 鼎 盛 日, 長 沙 郡 公 業 辉 煌.","在 我 中 晋 ， 业 融 长 沙 。
"
320,modern2poem: 苍 劲 钩 连 像 金 绳 铁 索 穿 锁 钮 ，,generated:蒼 劲 鉤 连像 金 绳 鉄索 穿 锁 钮,"金 绳 铁 索 锁 钮 壮 ，
"
321,modern2poem: 仪 容 举 止 都 要 符 合 潮 流 。,generated:韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻 韻,"容 止 顺 其 猷 。
"
322,modern2poem: 冒 着 严 寒 独 自 盛 开 。,generated:冒 着 严 寒 独 自 盛 开.,"凌 寒 独 自 开 。
"
323,modern2poem: 想 在 山 中 找 个 人 家 去 投 宿 ，,"generated:Looking in the mountain, finding a person, going home, going to settle for a living.","欲 投 人 处 宿 ，
"
324,modern2poem: 王 昭 君 生 长 的 乡 村 至 今 留 存 。,generated:Wang Zhao Xing Xing Sheng Long of the village Village to the present remain.,"生 长 明 妃 尚 有 村 。
"
325,modern2poem: 我 的 头 发 刚 刚 盖 过 额 头 ，,generated:Compositions by a composer,"妾 发 初 覆 额 ，
"
326,modern2poem: 唐 明 皇 爱 好 女 色 一 直 在 寻 找 绝 色 美 女 ，,generated:Romance of the Holy Romans,"汉 皇 重 色 思 倾 国 ，
"
327,modern2poem: 万 里 奔 波 渡 过 黄 河 绕 过 黑 山 。,generated:Through the Yellow River Through the Black Mountain,"万 里 黄 河 绕 黑 山 。
"
328,modern2poem: 长 信 宫 中 惟 有 秋 月 尚 明 ，,generated:長信 宮 中惟有 秋 月 尚 明,"长 信 宫 中 秋 月 明 ，
"
329,modern2poem: 哀 鸣 的 胡 雁 夜 夜 从 空 中 飞 过 ， 胡 人 士 兵 个 个 眼 泪 双 双 滴 落 。,"generated:Tear, tear, tear, tear, tear, tear, tear.","胡 雁 哀 鸣 夜 夜 飞 ， 胡 儿 眼 泪 双 双 落 。
"
330,modern2poem: 在 东 篱 之 下 采 摘 菊 花 ， 悠 然 间 ， 那 远 处 的 南 山 映 入 眼 帘 。,"generated:Near the corner of the fence, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers, a sweep of flowers","采 菊 东 篱 下 ， 悠 然 见 南 山 。
"
331,modern2poem: 何 必 去 寻 找 世 外 的 仙 境 ， 人 世 间 就 有 美 好 的 桃 源 。,"generated:Where the heavens of the world, the man, the world, have the beauty and the good.","何 用 别 寻 方 外 去 ， 人 间 亦 自 有 丹 丘 。
"
332,modern2poem: 相 伴 到 田 里 送 饭 食 ，,"generated:Together, together, together, together, together, together, together, together, together, together.","相 随 饷 田 去 ，
"
333,modern2poem: 真 可 怜 呵 那 无 定 河 边 成 堆 的 白 骨 ，,"generated:Truth, Poor, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No","可 怜 无 定 河 边 骨 ，
"
334,modern2poem: 她 弹 熟 了 琵 琶 能 歌 善 舞 。,"generated:They played, they played, they sang, they sang, they sang, they sang, they sang.","惯 弹 琵 琶 解 歌 舞 。
"
335,modern2poem: 夜 静 更 深 ， 月 光 只 照 亮 了 人 家 房 屋 的 一 半 ， 另 一 半 隐 藏 在 黑 夜 里 。,"generated:Silent, deeper, moon Light Only lit a man, house, house, one half, and one half hidden in the dark night.","更 深 月 色 半 人 家 ，
"
336,modern2poem: 士 兵 们 也 靠 它 隐 蔽 遮 挡 。,"generated:Military and military soldiers also hold it, hide it, hide it, hide it.","小 人 所 腓 。
"
337,modern2poem: 泪 水 湿 透 了 罗 巾 无 法 入 睡 好 梦 难 成 ， 深 夜 时 分 听 到 前 殿 传 来 按 着 节 拍 唱 歌 的 声 音 。,"generated:tears Water Wet Through Ra blanket Nothing to enter sleep Good Dream Hard to become, deep Night Frequency Listen to Before Temple 傳 來 按 節拍 唱歌の声 音.","泪 湿 罗 巾 梦 不 成 ， 夜 深 前 殿 按 歌 声 。
"
338,modern2poem: 经 过 了 近 十 年 的 战 乱 流 离 ，,"generated:Through the years of war, chaos, and migration,","十 年 离 乱 后 ，
"
339,modern2poem: 秋 天 到 了 却 尚 未 见 它 开 放 。,"generated:Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn, Autumn,","秋 来 未 著 花 。
"
340,modern2poem: 说 回 家 了 回 家 了 ， 但 已 到 了 年 末 仍 不 能 实 现 。,"generated:They say, ""Go home, go home, but already, at the end of the year, still, not really, really.""","曰 归 曰 归 ， 岁 亦 莫 止 。
"
341,modern2poem: 轻 悠 悠 的 波 光 涟 漪 荡 入 窗 户 。,"generated:Compositions by Felix Ernst, Duke of Bavaria.","演 漾 在 窗 户 。
"
342,modern2poem: 两 岸 风 吹 树 动 枝 叶 沙 沙 作 响 ，,"generated:Both shore Wind Wind Wind Tree Moves branches leaves Sand Sand Making noise,","风 鸣 两 岸 叶 ，
"
343,modern2poem: 虢 国 夫 人 受 到 皇 上 的 宠 恩 ， 大 清 早 就 骑 马 进 入 了 宫 门 。,generated:Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji Ōji,"虢 国 夫 人 承 主 恩 ， 平 明 骑 马 入 宫 门 。
"
344,modern2poem: 青 黑 色 朝 天 耸 立 足 有 二 千 尺 。,"generated:Compositions by Felix Ernst, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria,","黛 色 参 天 二 千 尺 。
"
345,modern2poem: 一 连 喝 干 十 几 杯 还 没 有 醉 意 ，,"generated:Once, a drink, a dry, a few, a cup, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no, a no","十 觞 亦 不 醉 ，
"
346,modern2poem: 乌 云 上 涌 ， 就 如 墨 汁 泼 下 ， 却 又 在 天 边 露 出 一 段 山 峦 ， 明 丽 清 新 ， 大 雨 激 起 的 水 花 如 白 珠 碎 石 ， 飞 溅 入 船 。,generated:ụụụụụụụụụụụụụụụụụụụụụụụụụụụụụụụụ��,"黑 云 翻 墨 未 遮 山 ， 白 雨 跳 珠 乱 入 船 。
"
347,modern2poem: 黄 昏 里 吹 来 萧 瑟 凉 风 ， 听 晚 蝉 声 声 愁 绪 更 添 。,generated:Symphony of the Eighth Century.,"日 夕 凉 风 至 ， 闻 蝉 但 益 悲 。
"
348,modern2poem: 意 中 之 人 在 何 处 ？,generated:Where is the person in the middle?,"所 谓 伊 人 ，
"
349,modern2poem: 寄 给 在 浮 梁 的 大 哥 、 在 於 潜 的 七 哥 ，,"generated:Letters to the Grand Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the Beam, to the Seven Master of the","寄 上 浮 梁 大 兄 、 於 潜 七 兄 、 乌 江 十 五 兄 ，
"
350,modern2poem: 在 乌 江 的 十 五 哥 和 在 符 离 、 下 邽 的 弟 弟 妹 妹 们 看 。,generated:ụụụụụụụụụụụụụụụụụụụụụụụụụụụụụụụụ��,"兼 示 符 离 及 下 邽 弟 妹 。
"
351,modern2poem: 我 的 家 临 近 九 江 边 ， 来 来 往 往 都 在 九 江 附 近 。,"generated:When I Come to the River Nine, Come to the River Nine, Come to the River Nine.","家 临 九 江 水 ， 来 去 九 江 侧 。
"
352,modern2poem: 当 年 象 后 羿 飞 箭 射 雀 无 目 ， 如 今 不 操 弓 疡 瘤 生 于 左 肘 。,"generated:When Year Elephant Later Hero Flying Arrow 射雀 Nothing, Like Now No Exercise Arrow 疡 瘤 Left肘.","昔 时 飞 箭 无 全 目 ， 今 日 垂 杨 生 左 肘 。
"
353,modern2poem: 一 车 的 炭 ， 一 千 多 斤 ， 太 监 差 役 们 硬 是 要 赶 着 走 ， 老 翁 是 百 般 不 舍 ， 但 又 无 可 奈 何 。,generated:Ō no o no o no o no o no o no o no o no o no o no o no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no,"一 车 炭 ， 千 余 斤 ， 宫 使 驱 将 惜 不 得 。
"
354,modern2poem: 井 畔 梧 桐 在 秋 夜 的 风 中 抖 动 ， 只 有 蜡 烛 残 光 照 着 孤 单 的 我 。,generated:Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop Teardrop,"清 秋 幕 府 井 梧 寒 ， 独 宿 江 城 蜡 炬 残 。
"
